key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
27562,8.1,2011-02-20 02:01:00,-73.93352,40.71067,-73.905692,40.690725,1
27563,14.5,2014-10-25 06:34:40,-73.938834,40.750412,-73.988703,40.756027,1
27564,6.9,2009-05-02 16:29:55,-74.00609,40.740128000000006,-73.98956700000001,40.757363,1
27565,9.7,2009-10-19 23:40:39,-73.974149,40.762614,-74.000504,40.727164,1
27566,4.9,2012-08-26 06:07:24,-73.989561,40.726128,-74.002853,40.730889000000005,1
27567,17.7,2009-03-17 13:56:47,-73.97059499999999,40.758272999999996,-74.010429,40.709679,1
27568,9.3,2011-02-08 07:37:01,-73.981811,40.7797,-73.982947,40.750934,1
27569,9.7,2011-07-10 00:20:15,-73.955874,40.768619,-73.98804100000001,40.748154,1
27570,3.3,2012-06-28 20:54:00,-73.966463,40.770487,-73.962725,40.769887,3
27571,9.0,2013-09-03 17:35:12,-73.98294200000001,40.763125,-73.975468,40.752146,1
27572,23.5,2014-01-23 09:25:00,-73.948227,40.782807,-73.98718000000001,40.749695,1
27573,7.0,2014-04-30 07:59:25,-73.971615,40.761823,-73.963076,40.775205,1
27574,6.5,2010-04-21 09:16:00,-73.99895,40.73424,-73.982628,40.754665,1
27575,7.3,2010-07-30 18:59:48,-74.004171,40.725407000000004,-73.98684200000001,40.750895,2
27576,4.0,2012-11-21 06:40:55,-73.967795,40.802997999999995,-73.970943,40.796094000000004,1
27577,30.83,2015-03-20 08:16:08,-73.97991180419923,40.732521057128906,-73.88587951660156,40.74441146850585,1
27578,5.7,2012-04-01 04:32:49,-73.997956,40.720739,-73.983754,40.722812,1
27579,3.0,2012-10-04 17:03:00,-73.99274,40.69357,-73.992097,40.695052000000004,1
27580,6.5,2014-08-08 22:49:00,-73.990845,40.742352000000004,-74.00216999999999,40.752082,2
27581,13.5,2012-09-04 09:36:30,-73.955512,40.774463,-73.971103,40.755137,1
27582,8.5,2014-03-25 15:14:00,-73.98265500000001,40.761725,-73.990577,40.775195000000004,6
27583,7.0,2015-06-11 20:39:41,-73.97115325927734,40.74712371826172,-73.95506286621094,40.76757049560547,5
27584,4.9,2009-01-29 22:39:00,-73.971365,40.760813,-73.965078,40.772383000000005,3
27585,6.1,2010-03-09 08:11:00,-73.98167,40.779423,-73.972828,40.764171999999995,2
27586,5.7,2010-04-21 12:57:00,-73.947055,40.76169,-73.942868,40.763258,2
27587,6.9,2010-11-28 14:46:00,-73.982217,40.777713,-73.964203,40.805634999999995,1
27588,9.7,2011-05-18 20:04:35,-73.970443,40.796769,-73.957673,40.774503,1
27589,19.5,2012-11-01 19:11:43,-74.004232,40.742837,-73.948449,40.774694000000004,1
27590,5.5,2014-01-26 14:41:00,-73.993287,40.74242,-73.970455,40.75541,1
27591,12.5,2014-12-02 19:04:50,-73.952867,40.785942,-73.97017199999999,40.762378000000005,1
27592,5.7,2010-01-23 22:36:03,-73.966904,40.760993,-73.952368,40.766366,1
27593,25.3,2011-09-20 19:21:49,-73.782,40.6447,-73.9338,40.6559,0
27594,9.0,2014-12-11 20:27:18,-73.990734,40.750820000000004,-73.979303,40.753221,1
27595,8.5,2009-11-10 15:46:24,-73.9809,40.765608,-74.00553599999999,40.745051000000004,1
27596,3.7,2010-10-08 18:53:00,-73.978312,40.786035,-73.972735,40.786662,1
27597,11.5,2014-02-08 21:37:13,-73.984045,40.737528999999995,-74.001595,40.734469,1
27598,3.5,2014-04-25 23:55:47,-73.98855999999999,40.748196,-73.985548,40.755308,1
27599,9.5,2014-06-07 00:40:49,-73.993912,40.761583,-73.97104200000001,40.788632,2
27600,5.3,2009-10-02 07:16:00,-73.957285,40.777195,-73.969962,40.760672,1
27601,5.3,2011-02-05 21:07:02,-74.000388,40.742776,-73.99489,40.75023,1
27602,10.5,2012-01-22 15:11:00,-73.98584,40.726887,-73.99310200000001,40.756277000000004,3
27603,10.9,2009-10-23 09:44:13,-73.964926,40.76381,-73.98686500000001,40.75336,1
27604,12.5,2009-07-06 00:07:00,-73.996275,40.738440000000004,-73.974192,40.79072,1
27605,13.3,2010-08-21 23:42:02,-73.983577,40.760634,-73.938826,40.792537,1
27606,14.9,2010-12-21 09:31:39,-73.971715,40.797411,-73.976017,40.760483,1
27607,6.5,2012-11-24 15:36:00,-73.987543,40.760215,-73.97728000000001,40.758984999999996,1
27608,13.5,2014-03-29 19:08:00,-73.97785999999999,40.766442,-73.99935500000001,40.728784999999995,1
27609,15.0,2015-02-06 13:14:54,-73.97950744628906,40.74927520751953,-73.98106384277344,40.76622772216797,1
27610,15.7,2009-04-01 10:19:44,-73.962888,40.772418,-73.924639,40.761662,1
27611,18.5,2009-07-03 00:13:59,-73.911353,40.775517,-73.902712,40.711132,1
27612,8.1,2010-06-30 11:28:13,-73.98791,40.743190999999996,-73.96470500000001,40.753543,1
27613,27.7,2011-09-08 17:47:00,-73.885402,40.77315,-73.97247800000001,40.669909999999994,1
27614,6.9,2012-03-02 20:20:00,-73.98191700000001,40.740683000000004,-73.99179699999999,40.753822,2
27615,9.0,2012-12-12 17:03:56,-73.965986,40.762353000000004,-73.98083199999999,40.76471,1
27616,13.5,2014-12-24 15:14:00,-73.968749,40.754735,-73.991449,40.749994,1
27617,6.9,2009-08-13 13:48:00,-73.97489,40.743478,-73.967377,40.752157000000004,1
27618,11.3,2011-04-29 15:11:00,-73.992067,40.744337,-73.986202,40.772063,1
27619,21.0,2012-11-27 18:10:43,-73.9758,40.749217,-73.95040300000001,40.775343,1
27620,4.5,2009-07-21 14:08:00,-73.97026,40.764807,-73.963223,40.774565,2
27621,8.1,2010-08-15 02:52:41,-74.000718,40.729034999999996,-74.013076,40.709212,1
27622,25.3,2011-10-09 11:08:26,-73.870478,40.773883000000005,-73.989848,40.687334,2
27623,8.5,2009-06-11 20:23:19,-74.003118,40.7333,-73.988484,40.718562,3
27624,7.3,2010-07-15 17:21:00,-73.951897,40.777802,-73.959937,40.766383000000005,1
27625,9.7,2011-12-15 08:38:20,-73.990922,40.766341,-73.985488,40.754816,1
27626,13.0,2013-08-14 23:35:06,-74.007998,40.714815,-73.99092399999999,40.760294,1
27627,4.5,2009-07-10 11:19:02,-73.961001,40.78055,-73.967136,40.772263,1
27628,10.5,2009-10-16 20:27:34,-73.982161,40.778138,-73.982161,40.778138,1
27629,4.5,2011-11-25 12:01:00,-73.97308000000001,40.781912,-73.961965,40.77615,5
27630,5.0,2012-11-21 15:24:00,-73.970836,40.767244,-73.974549,40.759645,1
27631,6.0,2015-03-14 07:16:30,-74.01689910888672,40.7076416015625,-74.00779724121094,40.70663833618164,1
27632,49.15,2009-03-22 15:30:40,-73.952311,40.786495,-73.789613,40.64705,1
27633,6.5,2009-12-19 21:17:21,-73.980742,40.783276,-73.983221,40.771597,2
27634,6.1,2009-07-11 19:37:47,-73.97057,40.798536,-73.980312,40.780362,2
27635,6.0,2014-05-26 20:44:00,-73.986003,40.746534999999994,-73.975827,40.741532,1
27636,7.0,2014-10-05 13:15:38,-73.991476,40.760116,-74.005652,40.745135999999995,1
27637,17.5,2014-11-04 17:50:00,-73.99813499999999,40.745777000000004,-73.95872299999999,40.767332,5
27638,14.9,2010-07-05 19:51:25,-73.990095,40.756275,-73.909468,40.759707,3
27639,13.0,2013-08-25 19:17:00,-74.00164000000001,40.719462,-73.978222,40.68501,1
27640,13.5,2014-01-05 13:21:00,-74.005427,40.718077,-73.97640200000001,40.755607,1
27641,12.1,2011-06-10 14:24:52,-73.98347700000001,40.759445,-73.95043299999999,40.775345,1
27642,10.5,2015-05-07 19:01:00,-73.96836853027344,40.76215362548828,-73.98466491699219,40.75899124145508,1
27643,7.7,2010-01-04 15:15:00,-73.974665,40.783273,-73.96794799999999,40.762353000000004,1
27644,4.1,2011-05-06 05:50:52,-73.98342099999999,40.765859000000006,-73.98911700000001,40.774555,1
27645,8.5,2013-12-16 20:12:00,-73.971357,40.761192,-73.981888,40.740767,1
27646,11.7,2009-01-29 07:18:00,-73.98486199999999,40.737215,-74.011445,40.701772,5
27647,9.3,2012-08-18 10:07:00,-73.98571700000001,40.75665,-74.006925,40.718848,1
27648,6.5,2012-10-12 07:57:00,-73.964802,40.769652,-73.954595,40.783443,1
27649,7.0,2014-08-15 20:37:00,-73.997825,40.761441999999995,-73.98509,40.747937,1
27650,8.5,2009-01-20 23:04:00,-74.002247,40.734629999999996,-73.977012,40.745328,1
27651,3.3,2009-11-05 13:53:49,-73.99067600000001,40.734737,-73.994371,40.728401,1
27652,4.0,2015-01-29 16:44:55,-73.97273254394531,40.75932693481445,-73.97264862060547,40.754150390625,5
27653,5.7,2009-10-05 13:55:12,-73.992125,40.757962,-73.973838,40.764112,1
27654,9.7,2011-10-07 14:36:44,-73.9672,40.757,-73.9854,40.7578,1
27655,30.1,2011-11-22 13:40:00,-73.989003,40.757585,-73.873222,40.774415000000005,2
27656,9.0,2013-04-03 17:32:00,-73.975483,40.7504,-73.954172,40.763875,2
27657,9.7,2009-10-01 18:34:56,-73.99210500000001,40.723999,-73.99145,40.749425,1
27658,6.9,2012-08-16 07:48:35,-73.97755500000001,40.752578,-73.987147,40.768693,1
27659,14.0,2013-11-16 15:50:00,-73.967315,40.756732,-74.007575,40.73823,5
27660,24.9,2010-03-18 23:03:00,-73.98299,40.772022,-73.986408,40.672978,3
27661,16.5,2010-08-28 10:22:04,-73.97274499999999,40.79619,-73.974766,40.744429,1
27662,8.0,2014-03-25 13:43:09,-73.953976,40.779102,-73.97492,40.790428999999996,1
27663,7.5,2014-03-25 23:13:00,-73.987922,40.735282,-73.988652,40.749252,1
27664,9.0,2014-05-10 22:39:00,-73.97541,40.752062,-73.992922,40.757062,1
27665,7.3,2010-09-15 20:16:31,-73.989108,40.741783,-73.996592,40.720417,1
27666,8.5,2011-04-17 00:37:25,-73.989885,40.737747,-73.979171,40.761957,4
27667,7.3,2011-12-11 14:06:00,-73.986762,40.771812,-73.962508,40.772927,1
27668,23.3,2012-06-08 12:50:38,-73.95644899999999,40.775033,-73.84915,40.722293,1
27669,4.5,2012-09-09 23:19:00,-74.00331,40.735312,-74.00644,40.73943,1
27670,9.0,2013-02-17 01:15:29,-73.991024,40.718396000000006,-74.01091600000001,40.716281,1
27671,6.0,2013-07-19 01:03:59,-74.003399,40.761584,-73.99293399999999,40.749527,1
27672,2.5,2014-10-10 23:32:56,-73.98349,40.762793,-73.982578,40.76218,2
27673,8.1,2010-03-09 13:31:00,-73.99343,40.752309999999994,-73.97699300000001,40.751913,4
27674,6.5,2011-08-26 11:20:00,-73.979077,40.756312,-73.967385,40.751847,1
27675,11.3,2012-08-19 15:30:00,-73.963577,40.765737,-74.002605,40.73384,2
27676,13.5,2013-02-21 12:44:57,-73.98393100000001,40.768839,-73.992063,40.735445,1
27677,14.5,2013-12-17 02:29:28,-73.919299,40.758634,-73.897689,40.739561,1
27678,7.3,2009-01-09 15:58:00,-73.94376700000001,40.776625,-73.96092,40.765355,1
27679,9.7,2010-11-15 13:05:00,-73.981262,40.744525,-73.968035,40.762370000000004,1
27680,20.9,2011-10-29 07:41:43,-73.987181,40.739396,-73.876757,40.748518,1
27681,57.33,2014-05-10 13:44:00,-73.783462,40.648685,-73.98449699999999,40.783407000000004,1
27682,8.5,2010-07-17 23:18:27,-74.011684,40.708434999999994,-74.000401,40.735423,1
27683,7.7,2010-11-09 17:56:21,-73.960435,40.766187,-73.97680600000001,40.774976,2
27684,8.9,2011-06-03 17:30:00,-73.975967,40.75173,-73.989225,40.762913,5
27685,7.7,2012-07-30 10:59:00,-73.968018,40.762867,-73.987973,40.770022999999995,1
27686,8.5,2013-09-30 18:06:00,-73.952387,40.784192,-73.973455,40.789437,1
27687,16.0,2015-06-15 22:44:54,-73.98816680908203,40.7598991394043,-73.94084930419923,40.80762100219727,1
27688,14.5,2011-10-14 20:04:00,-73.98047,40.77505,-73.994435,40.746387,2
27689,19.5,2014-08-29 12:04:00,-73.97935,40.786846999999995,-73.978022,40.751732000000004,1
27690,4.1,2009-10-07 20:18:00,-73.984588,40.758334999999995,-73.991662,40.749368,5
27691,4.1,2011-04-15 23:04:00,-73.9597,40.762833,-73.955892,40.771913,3
27692,16.5,2011-06-09 00:42:00,-73.983825,40.749008,-73.939715,40.70075,1
27693,10.1,2011-12-28 21:23:51,-73.994906,40.740078999999994,-73.982477,40.768287,3
27694,4.5,2012-08-23 14:09:00,-73.98128,40.747285,-73.98763000000001,40.738225,5
27695,32.5,2013-02-10 17:57:08,-73.873056,40.774139,-73.97774100000001,40.675734999999996,1
27696,6.5,2013-04-09 11:17:00,-73.97543,40.753887,-73.97287,40.763162,1
27697,6.0,2013-05-15 20:48:39,-73.95691,40.775024,-73.952304,40.769003999999995,1
27698,9.3,2010-01-20 09:20:00,-73.997105,40.758425,-73.973803,40.751605,4
27699,9.7,2011-03-04 17:00:00,-73.984208,40.743478,-74.007622,40.73218,1
27700,11.3,2011-04-07 19:13:00,-74.000555,40.720858,-73.984973,40.74798,1
27701,11.5,2015-04-16 22:30:02,-74.00608825683594,40.74839401245117,-73.98804473876955,40.75956344604492,1
27702,4.5,2011-05-08 15:22:09,-73.987364,40.760397,-73.987364,40.760397,1
27703,9.5,2013-08-18 18:15:50,-73.996678,40.755092,-73.981932,40.740858,1
27704,10.5,2014-03-18 14:37:00,-73.985867,40.740802,-73.97455500000001,40.762182,1
27705,17.3,2009-10-09 22:37:51,-74.017739,40.709538,-73.971953,40.784695,2
27706,4.9,2010-12-30 14:53:28,-73.97044100000001,40.764497,-73.96233000000001,40.776132000000004,2
27707,27.3,2012-04-11 22:40:00,-73.980488,40.676320000000004,-73.967792,40.801505,1
27708,9.0,2013-10-11 21:57:00,-73.95047,40.771467,-73.97712299999999,40.788612,1
27709,17.0,2014-01-26 23:21:07,-74.00424100000001,40.728584999999995,-73.97809000000001,40.778861,2
27710,35.0,2014-09-23 12:07:41,-73.97448,40.750785,-73.969646,40.765,1
27711,10.5,2015-05-20 23:30:00,-73.97505950927734,40.75841903686523,-73.98235321044923,40.77986145019531,1
27712,12.1,2010-07-02 16:03:48,-73.969884,40.762855,-73.947192,40.8053,1
27713,6.5,2010-08-21 21:31:16,-74.008492,40.72952,-74.010552,40.710919,2
27714,11.3,2011-01-05 15:06:00,-73.962112,40.805395000000004,-73.984735,40.761028,1
27715,5.7,2011-02-01 07:45:32,-73.989809,40.758937,-74.000602,40.758528999999996,1
27716,8.0,2013-01-07 10:34:20,-73.964842,40.77536,-73.980238,40.765578000000005,1
27717,9.3,2012-01-10 10:15:42,-73.958928,40.760158000000004,-73.985392,40.751543,1
27718,9.7,2012-02-19 18:42:56,-74.007657,40.741991,-73.97054399999999,40.755829,1
27719,14.0,2013-02-04 12:32:47,-73.991393,40.750429,-73.966668,40.761303000000005,1
27720,9.7,2010-07-09 12:22:00,-73.976112,40.757248,-74.005443,40.740320000000004,1
27721,6.5,2012-01-31 13:23:00,-73.917438,40.746517,-73.948764,40.742476,1
27722,5.0,2014-03-16 01:22:54,-73.989385,40.743759000000004,-73.998114,40.741872,3
27723,12.9,2009-08-05 02:51:42,-73.884191,40.737938,-73.852614,40.693493,3
27724,8.1,2012-05-05 16:36:00,-74.003585,40.748667,-73.985327,40.766687,1
27725,3.7,2012-04-02 04:11:38,-73.99055200000001,40.724724,-73.984184,40.721527,4
27726,7.0,2012-11-19 17:34:04,-73.969657,40.766028999999996,-73.955093,40.772611,1
27727,5.5,2014-02-25 14:10:00,-73.99019200000001,40.7564,-73.981657,40.753732,5
27728,10.5,2010-09-19 14:18:00,-74.005842,40.748557,-74.005703,40.748577000000004,1
27729,9.0,2013-02-16 21:30:00,-73.964952,40.759862,-73.986385,40.739317,1
27730,8.0,2013-03-07 10:07:03,-74.005296,40.73989,-73.997598,40.724345,1
27731,13.0,2014-01-02 10:41:00,-73.997845,40.741107,-74.00631,40.707917,1
27732,22.5,2014-11-06 23:19:45,-73.970691,40.756652,-73.979725,40.673059,1
27733,12.0,2014-05-30 09:56:00,-73.961765,40.756062,-73.98196,40.753002,1
27734,7.7,2010-08-23 20:27:00,-73.97264,40.755722999999996,-73.961338,40.776875,1
27735,4.9,2012-05-04 14:48:00,-73.96961,40.759802,-73.97688199999999,40.749717,1
27736,15.3,2012-05-25 19:11:00,-74.010195,40.709112,-73.966932,40.756762,1
27737,11.7,2012-06-13 10:06:04,-73.991254,40.750442,-74.014328,40.713998,2
27738,6.5,2014-01-20 17:53:00,-73.982062,40.75758,-73.983613,40.744227,1
27739,3.7,2010-04-30 18:50:43,-73.98866899999999,40.743078000000004,-73.995871,40.737786,2
27740,23.3,2010-08-15 22:32:16,-73.98464,40.764252,-73.9756,40.761517,1
27741,13.3,2012-06-13 23:25:57,-74.00511800000001,40.722887,-73.976664,40.785588,1
27742,4.1,2009-12-12 13:05:10,-73.976066,40.744547999999995,-73.983744,40.735797,1
27743,15.7,2010-04-03 01:35:13,-73.983871,40.732046999999994,-73.975966,40.794723,1
27744,9.3,2011-01-21 20:36:00,-74.008082,40.73885,-73.98111999999999,40.74467,5
27745,12.1,2011-12-19 11:32:00,-74.00699300000001,40.705457,-73.977,40.736177000000005,1
27746,6.5,2012-12-21 22:08:13,-73.980541,40.774933000000004,-73.966702,40.788911,2
27747,4.5,2014-02-04 17:05:00,-74.00118499999999,40.73135,-73.993967,40.732772,2
27748,57.54,2015-04-12 11:15:53,-73.98277282714845,40.76538848876953,-73.7834243774414,40.64401626586913,5
27749,10.9,2010-12-31 14:32:40,-73.97142,40.763745,-74.002739,40.760594,1
27750,12.5,2012-09-26 09:08:10,-73.980841,40.747959,-73.993831,40.718346999999994,1
27751,3.7,2009-05-18 22:22:07,-73.972036,40.762723,-73.96495300000001,40.772582,1
27752,15.7,2010-10-09 17:24:00,-74.000658,40.717143,-73.959372,40.771342,2
27753,13.0,2013-12-25 01:27:00,-73.9821,40.770596999999995,-73.947115,40.775977000000005,5
27754,9.7,2011-04-10 01:42:00,-73.978532,40.724183000000004,-74.008245,40.73038,5
27755,10.9,2011-12-15 21:21:00,-74.008332,40.72097,-73.978465,40.74537,3
27756,5.0,2013-01-20 02:18:00,-73.945493,40.807961999999996,-73.94378499999999,40.799492,1
27757,7.5,2013-12-05 02:00:52,-73.983467,40.72603,-74.00756899999999,40.725232,1
27758,11.0,2014-06-17 19:38:54,-73.991253,40.732217999999996,-74.004227,40.751037,1
27759,13.0,2014-10-09 21:40:30,-73.981975,40.76749,-73.93998,40.793983000000004,1
27760,18.5,2013-08-21 13:21:25,-73.960901,40.806748,-73.95420899999999,40.765582,1
27761,8.0,2014-02-07 23:58:00,-74.00813199999999,40.722367,-74.002522,40.744932,5
27762,5.5,2015-01-07 14:05:18,-73.95816040039062,40.77873992919922,-73.95864868164062,40.76973342895508,2
27763,7.0,2015-01-19 10:13:43,-73.91668701171875,40.776939392089844,-73.91252899169923,40.76696014404297,3
27764,4.5,2010-06-16 22:39:00,-73.956888,40.77081,-73.953132,40.782502,1
27765,10.9,2009-03-05 23:56:27,-73.983032,40.756173,-73.942429,40.802345,1
27766,4.5,2009-08-28 00:03:39,-73.989779,40.728751,-73.98155200000001,40.741094,1
27767,5.7,2010-03-03 22:40:31,-74.00103399999999,40.747107,-73.98536800000001,40.738745,1
27768,8.5,2011-06-28 07:55:52,-73.995021,40.734203,-73.981341,40.760655,1
27769,7.5,2014-02-21 19:19:00,-73.98284699999999,40.763248,-73.97496,40.752255,2
27770,7.0,2015-05-27 13:15:36,-73.9947967529297,40.755409240722656,-73.99463653564453,40.76079177856445,1
27771,4.5,2010-10-22 19:58:00,-73.978528,40.745043,-73.96885999999999,40.758715,2
27772,8.1,2012-08-06 16:12:00,-74.00326700000001,40.74923,-74.002169,40.730117,3
27773,6.5,2013-09-13 09:05:27,-73.93008,40.767223,-73.947369,40.748307000000004,1
27774,36.83,2013-11-28 11:44:00,0.0,0.0,0.0,0.0,5
27775,5.3,2012-03-28 22:34:48,-74.002502,40.718652,-74.007763,40.705744,1
27776,40.5,2012-08-15 19:30:00,-73.951087,40.774853,-73.961813,40.610018,1
27777,8.0,2013-10-20 00:09:09,-73.96366,40.774427,-73.970787,40.793421,1
27778,61.5,2009-05-12 21:24:00,-73.97685200000001,40.750054999999996,-74.187173,40.69003,5
27779,3.7,2011-07-27 01:21:00,-73.981505,40.7691,-73.984448,40.760247,1
27780,6.5,2012-05-23 09:55:00,-73.96860500000001,40.76175,-73.97421700000001,40.754162,1
27781,7.3,2010-02-02 14:08:33,-73.98312,40.744564000000004,-73.992409,40.749159000000006,1
27782,17.5,2012-10-24 20:37:00,-73.95936999999999,40.774375,-73.951335,40.770179999999996,1
27783,12.5,2014-01-10 20:04:47,-73.976162,40.757863,-73.943337,40.802017,1
27784,8.1,2010-03-23 19:52:05,-74.004181,40.742219,-73.978723,40.741012,1
27785,14.1,2011-09-17 22:22:14,-73.955561,40.768589,-73.944048,40.827642,1
27786,5.3,2012-02-29 12:51:00,0.0,0.0,0.0,0.0,1
27787,12.0,2015-05-27 19:25:54,-74.0003662109375,40.73540115356445,-74.00623321533203,40.707908630371094,1
27788,8.1,2012-07-13 08:12:00,-73.98054,40.785682,-73.973212,40.763915000000004,5
27789,6.1,2012-07-17 20:11:00,-73.993723,40.720343,-74.002218,40.729455,5
27790,8.0,2014-01-01 00:44:37,-73.93977199999999,40.7013,-73.95943,40.710305,1
27791,9.0,2014-04-15 18:18:00,-73.955377,40.776937,-73.944827,40.800925,1
27792,6.5,2009-10-27 11:49:00,-73.98024000000001,40.754448,-73.994715,40.73301,3
27793,9.7,2009-10-10 18:45:44,-74.000775,40.736021,-73.98521600000001,40.753791,1
27794,8.1,2009-11-13 14:22:50,-73.97112299999999,40.754135999999995,-73.976203,40.758654,1
27795,6.9,2010-10-26 19:24:16,-73.968837,40.76127,-73.985354,40.758143,3
27796,10.9,2012-07-06 20:30:32,-73.97081,40.764447,-73.99281500000001,40.728291999999996,2
27797,18.0,2014-04-11 19:38:00,-74.011708,40.716732,-73.985917,40.762172,6
27798,10.2,2009-02-08 21:11:43,-73.98240799999999,40.760707000000004,-74.002931,40.725759000000004,1
27799,7.3,2009-02-25 22:35:00,-73.98711800000001,40.733107000000004,-73.975853,40.750640000000004,1
27800,10.1,2010-01-28 14:02:00,-73.97882,40.762322,-73.956745,40.780652,2
27801,6.5,2010-10-16 03:11:22,-74.001886,40.730568,-73.980711,40.733943,3
27802,6.9,2011-01-13 16:22:59,-73.982598,40.745264,-73.96761,40.765869,1
27803,6.5,2011-07-30 23:54:00,-74.005013,40.706590000000006,-73.98935999999999,40.718872999999995,1
27804,6.1,2012-02-24 13:26:55,-73.98228,40.735895,-73.98594200000001,40.722738,1
27805,10.5,2012-03-08 08:19:08,-73.92428000000001,40.744085999999996,-73.971666,40.754676,1
27806,8.5,2012-12-15 13:46:00,-73.97884300000001,40.736593,-73.996798,40.737465,1
27807,4.5,2013-02-28 19:31:46,-73.99719499999999,40.72175,-73.998837,40.726503,1
27808,6.5,2014-09-10 03:03:57,-73.99386899999999,40.720289,-74.005275,40.73186,1
27809,20.5,2010-11-18 19:26:08,-74.00404,40.705861999999996,-73.95705600000001,40.776626,3
27810,78.5,2013-10-27 06:39:33,-73.973702,40.755649,-74.177225,40.695040999999996,1
27811,15.0,2013-12-19 11:32:25,-73.997219,40.724063,-73.976113,40.755146,1
27812,7.5,2014-07-23 17:41:00,-73.99141999999999,40.75026,-73.99086,40.734320000000004,1
27813,5.3,2009-12-18 08:05:21,-73.96588100000001,40.758468,-73.976275,40.755495,1
27814,3.7,2010-03-30 21:12:06,-73.987713,40.732659000000005,-73.991721,40.726805,1
27815,4.5,2009-04-18 09:44:00,-73.971537,40.750498,-73.966727,40.761268,5
27816,9.3,2010-08-23 12:00:17,-73.976101,40.733534999999996,-73.978422,40.754265999999994,1
27817,9.3,2011-03-12 13:17:27,-73.991444,40.759965,-73.97844,40.744065,2
27818,8.5,2009-09-05 10:02:55,-73.97238399999999,40.755599,-73.98168299999999,40.773936,1
27819,5.5,2012-12-26 17:40:00,-73.972317,40.762462,-73.96250500000001,40.772987,1
27820,10.5,2013-09-28 03:17:00,-73.98543199999999,40.753112,-73.970862,40.786837,1
27821,9.3,2010-12-07 12:29:52,-73.988331,40.722753999999995,-74.00506,40.735939,3
27822,4.9,2011-03-02 17:15:00,-74.005022,40.740891999999995,-73.993987,40.739465,5
27823,18.0,2013-06-11 14:00:47,-74.010316,40.712509000000004,-73.977685,40.764264000000004,1
27824,8.1,2012-07-07 21:00:00,-73.981262,40.759335,-73.961327,40.756467,5
27825,13.5,2012-10-05 03:38:00,-73.95453,40.789677000000005,-73.909952,40.810796999999994,5
27826,6.9,2009-06-10 11:26:00,-74.009192,40.730425,-74.006218,40.749918,1
27827,5.3,2009-12-13 21:07:01,-73.983322,40.771308000000005,-73.996418,40.749174,1
27828,3.5,2015-02-28 04:09:16,-73.9518280029297,40.77781295776367,-73.95629119873048,40.77165222167969,2
27829,7.7,2011-11-03 01:35:53,-73.9839,40.6807,-73.9849,40.6969,0
27830,19.0,2014-02-01 00:31:19,-73.99119,40.760626,-74.01406800000001,40.702546000000005,1
27831,7.1,2009-01-23 17:24:12,-73.99268199999999,40.743083,-73.98424399999999,40.754718,1
27832,4.5,2010-01-30 10:30:53,-73.94634,40.779814,-73.948196,40.774613,1
27833,7.7,2012-04-26 18:01:01,-74.00211,40.729775,-74.00289699999999,40.749717,1
27834,8.0,2015-06-01 07:22:25,-73.95848083496094,40.76428985595703,-73.97348022460938,40.751289367675774,1
27835,8.1,2009-07-27 12:43:53,-73.979423,40.747195,-73.984613,40.753948,1
27836,22.9,2011-11-27 14:59:59,-73.993063,40.757694,-73.927134,40.863821,1
27837,6.5,2012-10-05 08:31:00,-73.964907,40.764022,-73.97451,40.755967,1
27838,34.45,2009-01-08 13:27:32,-73.86308199999999,40.769286,-73.981586,40.764604999999996,4
27839,12.9,2010-01-14 10:42:00,-73.969318,40.799496999999995,-73.97170200000001,40.757355,2
27840,5.7,2011-02-04 23:21:00,-73.99874200000001,40.734097999999996,-73.986042,40.726704999999995,2
27841,11.3,2011-09-02 20:19:12,-73.992997,40.728190999999995,-73.992976,40.758604999999996,1
27842,34.67,2009-08-05 12:42:33,-73.862794,40.769007,-73.981171,40.765522999999995,2
27843,6.5,2010-10-16 20:46:00,-73.984585,40.757723,-73.98035,40.743453,1
27844,49.8,2011-07-05 12:15:17,-73.77689000000001,40.646146,-73.97178100000001,40.763226,2
27845,3.7,2009-08-18 06:38:00,-73.994877,40.750184999999995,-74.0038,40.752452000000005,5
27846,7.7,2010-08-23 07:39:59,-73.977455,40.751793,-73.990786,40.754314,1
27847,22.0,2013-04-16 19:43:52,-73.978583,40.787789000000004,-73.99436899999999,40.719762,1
27848,19.0,2013-12-28 22:32:00,-73.96603499999999,40.768282,-73.98294,40.758712,2
27849,37.83,2015-02-20 15:17:07,-73.87300872802734,40.77413177490234,-73.9677734375,40.7620506286621,5
27850,49.57,2009-10-17 16:31:48,-73.790216,40.643671000000005,-73.986471,40.743224,2
27851,4.5,2009-10-18 22:57:54,-73.99414399999999,40.750853,-73.98711,40.760734,1
27852,5.7,2010-04-24 15:11:20,-74.001367,40.73097,-73.986632,40.729696000000004,1
27853,13.3,2012-05-11 23:19:40,-73.967903,40.76279,-73.950934,40.723944,1
27854,5.0,2014-03-05 22:30:00,-73.95071300000001,40.771445,-73.960463,40.772242,1
27855,11.5,2014-03-23 10:24:14,-73.980387,40.751261,-73.986933,40.779329,1
27856,10.0,2015-02-18 21:56:08,-74.00025939941406,40.742820739746094,-73.98942565917969,40.72314834594727,1
27857,13.5,2015-05-05 18:32:49,-73.97837829589844,40.74490356445313,-73.9817657470703,40.76167297363281,2
